Requested report - WIN WAVES
ORGANIZATION ID = 21FLPDEM WBID = 1558F | 1558G | 1558H | 1558I | 1558IA ACTIVITY START DATE TIME =  FROM:  01/01/2015 TO:   DEP ANALYTE GROUP = Biological DEP ANALYTE NAME - UNIT = Chlorophyll a- uncorrected - ug/L | Chlorophyll a- corrected - ug/L
Report Run on JUNE 13, 2025 The data you are accessing are from the WIN Warehouse.  The WIN Warehouse is refreshed on a weekly basis with new data that are submitted to WIN.  The refresh process occurs on the weekend; data uploaded to WIN through each Friday are available in the WIN Warehouse by the following Monday.  WIN replaces Florida STORET as an active data repository.  Florida STORET data are accessible through STORET Public Access (SPA). The following data met your selection criteria
"Organization ID"|"Monitoring Location ID"|"DEP Latitude"|"DEP Longitude"|"WBID"|"Activity ID"|"Activity Type"|"Activity Start Date Time"|"Matrix"|"Sample Collection Type"|"Sampling Agency Name"|"Activity Depth"|"Activity Depth Unit"|"Activity Top Depth"|"Activity Bottom Depth"|"Activity Depth Top Bottom Unit"|"DEP Result ID"|"DEP Analyte Name"|"DEP Result Value Number"|"DEP Result Value Text"|"DEP Result Unit"|"DEP MDL"|"DEP PQL"|"Value Qualifier"|"Sample Fraction"|"Lab ID"|"Result Comments"|"Audit Censored Decisions"
"21FLPDEM"|"E3-B-21-05"|"27.927629988"|"-82.67568"|"1558H"|"E3B2151233S"|"Sample"|"07/27/2021 12:33:00"|"AQUEOUS-Surface Water"|"Direct Grab"|"PINELLAS COUNTY ENVIRONMENTAL MANAGEMENT"|"0.319"|"m"|""|""|""|"9289651"|"Chlorophyll a- corrected"|"72.8"|""|"ug/L"|"0.5"|"0.5"|"!"|""|"E54357"|"MEDIUM Karenia brevis impacts; normal distribution potential outlier"|""
"21FLPDEM"|"E2-B-21-04"|"27.950498538"|"-82.72262336"|"1558H"|"E2B2141413S"|"Sample"|"07/08/2021 14:13:00"|"AQUEOUS-Surface Water"|"Direct Grab"|"PINELLAS COUNTY ENVIRONMENTAL MANAGEMENT"|"0.295"|"m"|""|""|""|"9291397"|"Chlorophyll a- uncorrected"|"42.2"|""|"ug/L"|"0.5"|"0.5"|""|""|"E54357"|""|""
"21FLPDEM"|"E2-B-21-04"|"27.950498538"|"-82.72262336"|"1558H"|"E2B2141413S"|"Sample"|"07/08/2021 14:13:00"|"AQUEOUS-Surface Water"|"Direct Grab"|"PINELLAS COUNTY ENVIRONMENTAL MANAGEMENT"|"0.295"|"m"|""|""|""|"9293018"|"Chlorophyll a- corrected"|"40.9"|""|"ug/L"|"0.5"|"0.5"|""|""|"E54357"|""|""
"21FLPDEM"|"E3-D-21-05"|"27.910449988"|"-82.64895"|"1558H"|"E3D2151150S"|"Sample"|"07/27/2021 11:50:00"|"AQUEOUS-Surface Water"|"Direct Grab"|"PINELLAS COUNTY ENVIRONMENTAL MANAGEMENT"|"0.283"|"m"|""|""|""|"9291711"|"Chlorophyll a- corrected"|"25.9"|""|"ug/L"|"0.5"|"0.5"|""|""|"E54357"|"MEDIUM Karenia brevis impacts"|""
"21FLPDEM"|"E3-D-21-05"|"27.910449988"|"-82.64895"|"1558H"|"E3D2151150S"|"Sample"|"07/27/2021 11:50:00"|"AQUEOUS-Surface Water"|"Direct Grab"|"PINELLAS COUNTY ENVIRONMENTAL MANAGEMENT"|"0.283"|"m"|""|""|""|"9297294"|"Chlorophyll a- uncorrected"|"27.2"|""|"ug/L"|"0.5"|"0.5"|""|""|"E54357"|"MEDIUM Karenia brevis impacts"|""
"21FLPDEM"|"E4-C-21-05"|"27.903159988"|"-82.62267"|"1558G"|"E4C2151031S"|"Sample"|"07/27/2021 10:31:00"|"AQUEOUS-Surface Water"|"Direct Grab"|"PINELLAS COUNTY ENVIRONMENTAL MANAGEMENT"|"0.346"|"m"|""|""|""|"9289239"|"Chlorophyll a- corrected"|"39.3"|""|"ug/L"|"0.5"|"0.5"|"!"|""|"E54357"|"MEDIUM Karenia brevis impacts; normal distribution potential outlier"|""
"21FLPDEM"|"E4-D-21-04"|"27.898749988"|"-82.62857"|"1558G"|"E4D2141139S"|"Sample"|"06/16/2021 11:39:00"|"AQUEOUS-Surface Water"|"Direct Grab"|"PINELLAS COUNTY ENVIRONMENTAL MANAGEMENT"|"0.277"|"m"|""|""|""|"9295610"|"Chlorophyll a- corrected"|"14"|""|"ug/L"|"0.5"|"0.5"|""|""|"E54357"|""|""
"21FLPDEM"|"E1-B-21-03"|"27.968149988"|"-82.69056"|"1558I"|"E1B2131158S"|"Sample"|"05/17/2021 11:58:00"|"AQUEOUS-Surface Water"|"Direct Grab"|"PINELLAS COUNTY ENVIRONMENTAL MANAGEMENT"|"0.043"|"m"|""|""|""|"9293673"|"Chlorophyll a- corrected"|"2.7"|""|"ug/L"|"0.5"|"0.5"|""|""|"E54357"|""|""
"21FLPDEM"|"E1-B-21-03"|"27.968149988"|"-82.69056"|"1558I"|"E1B2131158S"|"Sample"|"05/17/2021 11:58:00"|"AQUEOUS-Surface Water"|"Direct Grab"|"PINELLAS COUNTY ENVIRONMENTAL MANAGEMENT"|"0.043"|"m"|""|""|""|"9293196"|"Chlorophyll a- uncorrected"|"2.8"|""|"ug/L"|"0.5"|"0.5"|""|""|"E54357"|""|""
"21FLPDEM"|"E4-D-21-04"|"27.898749988"|"-82.62857"|"1558G"|"E4D2141139S"|"Sample"|"06/16/2021 11:39:00"|"AQUEOUS-Surface Water"|"Direct Grab"|"PINELLAS COUNTY ENVIRONMENTAL MANAGEMENT"|"0.277"|"m"|""|""|""|"9290509"|"Chlorophyll a- uncorrected"|"14.9"|""|"ug/L"|"0.5"|"0.5"|""|""|"E54357"|""|""
"21FLPDEM"|"E4-C-21-05"|"27.903159988"|"-82.62267"|"1558G"|"E4C2151031S"|"Sample"|"07/27/2021 10:31:00"|"AQUEOUS-Surface Water"|"Direct Grab"|"PINELLAS COUNTY ENVIRONMENTAL MANAGEMENT"|"0.346"|"m"|""|""|""|"9293931"|"Chlorophyll a- uncorrected"|"40.8"|""|"ug/L"|"0.5"|"0.5"|"!"|""|"E54357"|"MEDIUM Karenia brevis impacts; normal distribution potential outlier"|""
"21FLPDEM"|"E1-A-21-02"|"28.001419988"|"-82.67502"|"1558I"|"E1A2121238S"|"Sample"|"03/15/2021 12:38:00"|"AQUEOUS-Surface Water"|"Direct Grab"|"PINELLAS COUNTY ENVIRONMENTAL MANAGEMENT"|"0.278"|"m"|""|""|""|"9290320"|"Chlorophyll a- uncorrected"|"4"|""|"ug/L"|"0.5"|"0.5"|""|""|"E54357"|""|""
"21FLPDEM"|"E1-A-21-02"|"28.001419988"|"-82.67502"|"1558I"|"E1A2121238S"|"Sample"|"03/15/2021 12:38:00"|"AQUEOUS-Surface Water"|"Direct Grab"|"PINELLAS COUNTY ENVIRONMENTAL MANAGEMENT"|"0.278"|"m"|""|""|""|"9294866"|"Chlorophyll a- corrected"|"3"|""|"ug/L"|"0.5"|"0.5"|""|""|"E54357"|""|""
"21FLPDEM"|"E1-D-21-03"|"27.992299988"|"-82.68095"|"1558I"|"E1D2131302S"|"Sample"|"05/17/2021 13:02:00"|"AQUEOUS-Surface Water"|"Direct Grab"|"PINELLAS COUNTY ENVIRONMENTAL MANAGEMENT"|"0.336"|"m"|""|""|""|"9294779"|"Chlorophyll a- uncorrected"|"4.4"|""|"ug/L"|"0.5"|"0.5"|""|""|"E54357"|""|""
"21FLPDEM"|"E1-D-21-04"|"28.022535458"|"-82.68273935"|"1558IA"|"E1D2141035S"|"Sample"|"07/08/2021 10:35:00"|"AQUEOUS-Surface Water"|"Direct Grab"|"PINELLAS COUNTY ENVIRONMENTAL MANAGEMENT"|"0.316"|"m"|""|""|""|"9291438"|"Chlorophyll a- corrected"|"26.2"|""|"ug/L"|"0.5"|"0.5"|""|""|"E54357"|""|""
"21FLPDEM"|"E1-D-21-04"|"28.022535458"|"-82.68273935"|"1558IA"|"E1D2141035S"|"Sample"|"07/08/2021 10:35:00"|"AQUEOUS-Surface Water"|"Direct Grab"|"PINELLAS COUNTY ENVIRONMENTAL MANAGEMENT"|"0.316"|"m"|""|""|""|"9294868"|"Chlorophyll a- uncorrected"|"28.4"|""|"ug/L"|"0.5"|"0.5"|""|""|"E54357"|""|""
"21FLPDEM"|"E2-B-21-05"|"27.947159988"|"-82.68975"|"1558H"|"E2B2151215S"|"Sample"|"08/03/2021 12:15:00"|"AQUEOUS-Surface Water"|"Direct Grab"|"PINELLAS COUNTY ENVIRONMENTAL MANAGEMENT"|"0.302"|"m"|""|""|""|"9295973"|"Chlorophyll a- corrected"|"44.9"|""|"ug/L"|"0.5"|"0.5"|""|""|"E54357"|""|""
"21FLPDEM"|"E2-B-21-05"|"27.947159988"|"-82.68975"|"1558H"|"E2B2151215S"|"Sample"|"08/03/2021 12:15:00"|"AQUEOUS-Surface Water"|"Direct Grab"|"PINELLAS COUNTY ENVIRONMENTAL MANAGEMENT"|"0.302"|"m"|""|""|""|"9295074"|"Chlorophyll a- uncorrected"|"46.4"|""|"ug/L"|"0.5"|"0.5"|""|""|"E54357"|""|""
"21FLPDEM"|"E1-D-21-03"|"27.992299988"|"-82.68095"|"1558I"|"E1D2131302S"|"Sample"|"05/17/2021 13:02:00"|"AQUEOUS-Surface Water"|"Direct Grab"|"PINELLAS COUNTY ENVIRONMENTAL MANAGEMENT"|"0.336"|"m"|""|""|""|"9291966"|"Chlorophyll a- corrected"|"4"|""|"ug/L"|"0.5"|"0.5"|""|""|"E54357"|""|""
"21FLPDEM"|"E4-A-21-02"|"27.875869988"|"-82.60827"|"1558G"|"E4A2121259S"|"Sample"|"03/31/2021 12:59:00"|"AQUEOUS-Surface Water"|"Direct Grab"|"PINELLAS COUNTY ENVIRONMENTAL MANAGEMENT"|"0.284"|"m"|""|""|""|"9292811"|"Chlorophyll a- corrected"|"7.8"|""|"ug/L"|"0.5"|"0.5"|""|""|"E54357"|""|""
"21FLPDEM"|"E5-C-21-02"|"27.851039988"|"-82.59843"|"1558F"|"E5C2121142S"|"Sample"|"04/06/2021 11:42:00"|"AQUEOUS-Surface Water"|"Direct Grab"|"PINELLAS COUNTY ENVIRONMENTAL MANAGEMENT"|"0.312"|"m"|""|""|""|"9292851"|"Chlorophyll a- uncorrected"|"4.2"|""|"ug/L"|"0.5"|"0.5"|""|""|"E54357"|""|""
"21FLPDEM"|"E2-B-21-02"|"27.950119988"|"-82.68634"|"1558H"|"E2B2120945S"|"Sample"|"03/15/2021 09:45:00"|"AQUEOUS-Surface Water"|"Direct Grab"|"PINELLAS COUNTY ENVIRONMENTAL MANAGEMENT"|"0.275"|"m"|""|""|""|"9293454"|"Chlorophyll a- corrected"|"1.7"|""|"ug/L"|"0.5"|"0.5"|""|""|"E54357"|""|""
"21FLPDEM"|"E5-C-21-02"|"27.851039988"|"-82.59843"|"1558F"|"E5C2121142S"|"Sample"|"04/06/2021 11:42:00"|"AQUEOUS-Surface Water"|"Direct Grab"|"PINELLAS COUNTY ENVIRONMENTAL MANAGEMENT"|"0.312"|"m"|""|""|""|"9297596"|"Chlorophyll a- corrected"|"3.6"|""|"ug/L"|"0.5"|"0.5"|""|""|"E54357"|""|""
"21FLPDEM"|"E4-A-21-02"|"27.875869988"|"-82.60827"|"1558G"|"E4A2121259S"|"Sample"|"03/31/2021 12:59:00"|"AQUEOUS-Surface Water"|"Direct Grab"|"PINELLAS COUNTY ENVIRONMENTAL MANAGEMENT"|"0.284"|"m"|""|""|""|"9294895"|"Chlorophyll a- uncorrected"|"8.8"|""|"ug/L"|"0.5"|"0.5"|""|""|"E54357"|""|""
"21FLPDEM"|"E2-B-21-02"|"27.950119988"|"-82.68634"|"1558H"|"E2B2120945S"|"Sample"|"03/15/2021 09:45:00"|"AQUEOUS-Surface Water"|"Direct Grab"|"PINELLAS COUNTY ENVIRONMENTAL MANAGEMENT"|"0.275"|"m"|""|""|""|"9294913"|"Chlorophyll a- uncorrected"|"2.7"|""|"ug/L"|"0.5"|"0.5"|""|""|"E54357"|""|""
"21FLPDEM"|"E4-A-21-07"|"27.895269988"|"-82.60406"|"1558G"|"E4A2170931S"|"Sample"|"11/09/2021 09:31:00"|"AQUEOUS-Surface Water"|"Direct Grab"|"PINELLAS COUNTY ENVIRONMENTAL MANAGEMENT"|"0.343"|"m"|""|""|""|"9928859"|"Chlorophyll a- corrected"|"6.9"|""|"ug/L"|"0.5"|"0.5"|""|""|"E54357"|""|""
"21FLPDEM"|"E4-A-21-07"|"27.895269988"|"-82.60406"|"1558G"|"E4A2170931S"|"Sample"|"11/09/2021 09:31:00"|"AQUEOUS-Surface Water"|"Direct Grab"|"PINELLAS COUNTY ENVIRONMENTAL MANAGEMENT"|"0.343"|"m"|""|""|""|"9928860"|"Chlorophyll a- uncorrected"|"7.9"|""|"ug/L"|"0.5"|"0.5"|""|""|"E54357"|""|""
"21FLPDEM"|"E5-A-21-07"|"27.848899988"|"-82.58732"|"1558F"|"E5A2170952S"|"Sample"|"10/27/2021 09:52:00"|"AQUEOUS-Surface Water"|"Direct Grab"|"PINELLAS COUNTY ENVIRONMENTAL MANAGEMENT"|"0.317"|"m"|""|""|""|"9928907"|"Chlorophyll a- corrected"|"3.6"|""|"ug/L"|"0.5"|"0.5"|""|""|"E54357"|""|""
"21FLPDEM"|"E5-A-21-07"|"27.848899988"|"-82.58732"|"1558F"|"E5A2170952S"|"Sample"|"10/27/2021 09:52:00"|"AQUEOUS-Surface Water"|"Direct Grab"|"PINELLAS COUNTY ENVIRONMENTAL MANAGEMENT"|"0.317"|"m"|""|""|""|"9928908"|"Chlorophyll a- uncorrected"|"4"|""|"ug/L"|"0.5"|"0.5"|""|""|"E54357"|""|""
"21FLPDEM"|"E1-B-21-07"|"28.006639988"|"-82.65247"|"1558I"|"E1B2171138S"|"Sample"|"11/15/2021 11:38:00"|"AQUEOUS-Surface Water"|"Direct Grab"|"PINELLAS COUNTY ENVIRONMENTAL MANAGEMENT"|"0.297"|"m"|""|""|""|"9928722"|"Chlorophyll a- corrected"|"5.9"|""|"ug/L"|"0.5"|"0.5"|""|""|"E54357"|""|""
"21FLPDEM"|"E1-B-21-07"|"28.006639988"|"-82.65247"|"1558I"|"E1B2171138S"|"Sample"|"11/15/2021 11:38:00"|"AQUEOUS-Surface Water"|"Direct Grab"|"PINELLAS COUNTY ENVIRONMENTAL MANAGEMENT"|"0.297"|"m"|""|""|""|"9928723"|"Chlorophyll a- uncorrected"|"6.9"|""|"ug/L"|"0.5"|"0.5"|""|""|"E54357"|""|""
"21FLPDEM"|"E4-D-21-07"|"27.917209988"|"-82.60486"|"1558G"|"E4D2171005S"|"Sample"|"11/09/2021 10:05:00"|"AQUEOUS-Surface Water"|"Direct Grab"|"PINELLAS COUNTY ENVIRONMENTAL MANAGEMENT"|"0.331"|"m"|""|""|""|"9928895"|"Chlorophyll a- corrected"|"8"|""|"ug/L"|"0.5"|"0.5"|""|""|"E54357"|""|""
"21FLPDEM"|"E4-D-21-07"|"27.917209988"|"-82.60486"|"1558G"|"E4D2171005S"|"Sample"|"11/09/2021 10:05:00"|"AQUEOUS-Surface Water"|"Direct Grab"|"PINELLAS COUNTY ENVIRONMENTAL MANAGEMENT"|"0.331"|"m"|""|""|""|"9928896"|"Chlorophyll a- uncorrected"|"9.3"|""|"ug/L"|"0.5"|"0.5"|""|""|"E54357"|""|""
"21FLPDEM"|"E2-D-21-07"|"27.954319988"|"-82.7194"|"1558H"|"E2D2171011S"|"Sample"|"10/18/2021 10:11:00"|"AQUEOUS-Surface Water"|"Direct Grab"|"PINELLAS COUNTY ENVIRONMENTAL MANAGEMENT"|"0.316"|"m"|""|""|""|"9928799"|"Chlorophyll a- corrected"|"33.6"|""|"ug/L"|"0.5"|"0.5"|""|""|"E54357"|"MEDIUM Ceratium sp bloom"|""
"21FLPDEM"|"E2-D-21-07"|"27.954319988"|"-82.7194"|"1558H"|"E2D2171011S"|"Sample"|"10/18/2021 10:11:00"|"AQUEOUS-Surface Water"|"Direct Grab"|"PINELLAS COUNTY ENVIRONMENTAL MANAGEMENT"|"0.316"|"m"|""|""|""|"9928800"|"Chlorophyll a- uncorrected"|"38.9"|""|"ug/L"|"0.5"|"0.5"|""|""|"E54357"|"MEDIUM Ceratium sp bloom"|""
"21FLPDEM"|"E3-C-21-06"|"27.932009988"|"-82.6588"|"1558H"|"E3C2160936S"|"Sample"|"09/08/2021 09:36:00"|"AQUEOUS-Surface Water"|"Direct Grab"|"PINELLAS COUNTY ENVIRONMENTAL MANAGEMENT"|"0.303"|"m"|""|""|""|"9612864"|"Chlorophyll a- corrected"|"35"|""|"ug/L"|"0.5"|"0.5"|""|""|"E54357"|"MEDIUM Pyrodinium sp bloom"|""
"21FLPDEM"|"E3-C-21-06"|"27.932009988"|"-82.6588"|"1558H"|"E3C2160936S"|"Sample"|"09/08/2021 09:36:00"|"AQUEOUS-Surface Water"|"Direct Grab"|"PINELLAS COUNTY ENVIRONMENTAL MANAGEMENT"|"0.303"|"m"|""|""|""|"9612865"|"Chlorophyll a- uncorrected"|"36.4"|""|"ug/L"|"0.5"|"0.5"|""|""|"E54357"|"MEDIUM Pyrodinium sp bloom"|""
"21FLPDEM"|"E4-D-21-06"|"27.897259988"|"-82.642"|"1558G"|"E4D2161204S"|"Sample"|"09/08/2021 12:04:00"|"AQUEOUS-Surface Water"|"Direct Grab"|"PINELLAS COUNTY ENVIRONMENTAL MANAGEMENT"|"0.277"|"m"|""|""|""|"9612924"|"Chlorophyll a- corrected"|"12.3"|""|"ug/L"|"0.5"|"0.5"|""|""|"E54357"|"MEDIUM Pyrodinium sp bloom"|""
"21FLPDEM"|"E4-D-21-06"|"27.897259988"|"-82.642"|"1558G"|"E4D2161204S"|"Sample"|"09/08/2021 12:04:00"|"AQUEOUS-Surface Water"|"Direct Grab"|"PINELLAS COUNTY ENVIRONMENTAL MANAGEMENT"|"0.277"|"m"|""|""|""|"9612925"|"Chlorophyll a- uncorrected"|"13.1"|""|"ug/L"|"0.5"|"0.5"|""|""|"E54357"|"MEDIUM Pyrodinium sp bloom"|""
"21FLPDEM"|"E1-D-21-07"|"28.004959988"|"-82.66622"|"1558I"|"E1D2171157S"|"Sample"|"11/15/2021 11:57:00"|"AQUEOUS-Surface Water"|"Direct Grab"|"PINELLAS COUNTY ENVIRONMENTAL MANAGEMENT"|"0.357"|"m"|""|""|""|"9928746"|"Chlorophyll a- corrected"|"8.3"|""|"ug/L"|"0.5"|"0.5"|""|""|"E54357"|""|""
"21FLPDEM"|"E1-D-21-07"|"28.004959988"|"-82.66622"|"1558I"|"E1D2171157S"|"Sample"|"11/15/2021 11:57:00"|"AQUEOUS-Surface Water"|"Direct Grab"|"PINELLAS COUNTY ENVIRONMENTAL MANAGEMENT"|"0.357"|"m"|""|""|""|"9928747"|"Chlorophyll a- uncorrected"|"9.5"|""|"ug/L"|"0.5"|"0.5"|""|""|"E54357"|""|""
"21FLPDEM"|"E5-B-21-06"|"27.842599988"|"-82.59622"|"1558F"|"E5B2161101S"|"Sample"|"09/20/2021 11:01:00"|"AQUEOUS-Surface Water"|"Direct Grab"|"PINELLAS COUNTY ENVIRONMENTAL MANAGEMENT"|"0.305"|"m"|""|""|""|"9612948"|"Chlorophyll a- corrected"|"8.4"|""|"ug/L"|"0.5"|"0.5"|""|""|"E54357"|""|""
"21FLPDEM"|"E5-B-21-06"|"27.842599988"|"-82.59622"|"1558F"|"E5B2161101S"|"Sample"|"09/20/2021 11:01:00"|"AQUEOUS-Surface Water"|"Direct Grab"|"PINELLAS COUNTY ENVIRONMENTAL MANAGEMENT"|"0.305"|"m"|""|""|""|"9612949"|"Chlorophyll a- uncorrected"|"9.8"|""|"ug/L"|"0.5"|"0.5"|""|""|"E54357"|""|""
"21FLPDEM"|"E2-A-22-02"|"27.955999988"|"-82.69009"|"1558H"|"E2A2221020S"|"Sample"|"03/17/2022 10:20:00"|"AQUEOUS-Surface Water"|"Direct Grab"|"PINELLAS COUNTY ENVIRONMENTAL MANAGEMENT"|"0.2"|"m"|""|""|""|"10851531"|"Chlorophyll a- corrected"|"5.2"|""|"ug/L"|"0.5"|"0.5"|""|""|"E54357"|""|""
"21FLPDEM"|"E2-A-22-02"|"27.955999988"|"-82.69009"|"1558H"|"E2A2221020S"|"Sample"|"03/17/2022 10:20:00"|"AQUEOUS-Surface Water"|"Direct Grab"|"PINELLAS COUNTY ENVIRONMENTAL MANAGEMENT"|"0.2"|"m"|""|""|""|"10851532"|"Chlorophyll a- uncorrected"|"6"|""|"ug/L"|"0.5"|"0.5"|""|""|"E54357"|""|""
"21FLPDEM"|"E3-C-22-02"|"27.936329988"|"-82.6414"|"1558H"|"E3C2221149S"|"Sample"|"03/21/2022 11:49:00"|"AQUEOUS-Surface Water"|"Direct Grab"|"PINELLAS COUNTY ENVIRONMENTAL MANAGEMENT"|"0.2"|"m"|""|""|""|"10851603"|"Chlorophyll a- corrected"|"4.2"|""|"ug/L"|"0.5"|"0.5"|""|""|"E54357"|""|""
"21FLPDEM"|"E3-C-22-02"|"27.936329988"|"-82.6414"|"1558H"|"E3C2221149S"|"Sample"|"03/21/2022 11:49:00"|"AQUEOUS-Surface Water"|"Direct Grab"|"PINELLAS COUNTY ENVIRONMENTAL MANAGEMENT"|"0.2"|"m"|""|""|""|"10851604"|"Chlorophyll a- uncorrected"|"5.5"|""|"ug/L"|"0.5"|"0.5"|""|""|"E54357"|""|""
"21FLPDEM"|"E3-D-22-01"|"27.935099988"|"-82.63966"|"1558H"|"E3D2211227S"|"Sample"|"02/24/2022 12:27:00"|"AQUEOUS-Surface Water"|"Direct Grab"|"PINELLAS COUNTY ENVIRONMENTAL MANAGEMENT"|"0.2"|"m"|""|""|""|"10576314"|"Chlorophyll a- corrected"|"1.6"|""|"ug/L"|"0.5"|"0.5"|""|""|"E54357"|""|""
"21FLPDEM"|"E3-D-22-01"|"27.935099988"|"-82.63966"|"1558H"|"E3D2211227S"|"Sample"|"02/24/2022 12:27:00"|"AQUEOUS-Surface Water"|"Direct Grab"|"PINELLAS COUNTY ENVIRONMENTAL MANAGEMENT"|"0.2"|"m"|""|""|""|"10576315"|"Chlorophyll a- uncorrected"|"1.8"|""|"ug/L"|"0.5"|"0.5"|""|""|"E54357"|""|""
"21FLPDEM"|"E4-B-22-02"|"27.920189988"|"-82.60538"|"1558G"|"E4B2221118S"|"Sample"|"03/21/2022 11:18:00"|"AQUEOUS-Surface Water"|"Direct Grab"|"PINELLAS COUNTY ENVIRONMENTAL MANAGEMENT"|"0.2"|"m"|""|""|""|"10851639"|"Chlorophyll a- corrected"|"5.2"|""|"ug/L"|"0.5"|"0.5"|""|""|"E54357"|""|""
"21FLPDEM"|"E4-B-22-02"|"27.920189988"|"-82.60538"|"1558G"|"E4B2221118S"|"Sample"|"03/21/2022 11:18:00"|"AQUEOUS-Surface Water"|"Direct Grab"|"PINELLAS COUNTY ENVIRONMENTAL MANAGEMENT"|"0.2"|"m"|""|""|""|"10851640"|"Chlorophyll a- uncorrected"|"6.3"|""|"ug/L"|"0.5"|"0.5"|""|""|"E54357"|""|""
"21FLPDEM"|"E2-A-22-01"|"27.946829988"|"-82.71918"|"1558H"|"E2A2211245S"|"Sample"|"02/01/2022 12:45:00"|"AQUEOUS-Surface Water"|"Direct Grab"|"PINELLAS COUNTY ENVIRONMENTAL MANAGEMENT"|"0.2"|"m"|""|""|""|"10576230"|"Chlorophyll a- corrected"|"4.6"|""|"ug/L"|"0.5"|"0.5"|""|""|"E54357"|""|""
"21FLPDEM"|"E2-A-22-01"|"27.946829988"|"-82.71918"|"1558H"|"E2A2211245S"|"Sample"|"02/01/2022 12:45:00"|"AQUEOUS-Surface Water"|"Direct Grab"|"PINELLAS COUNTY ENVIRONMENTAL MANAGEMENT"|"0.2"|"m"|""|""|""|"10576231"|"Chlorophyll a- uncorrected"|"5.2"|""|"ug/L"|"0.5"|"0.5"|""|""|"E54357"|""|""
"21FLPDEM"|"E4-A-22-03"|"27.913519988"|"-82.60244"|"1558G"|"E4A2231250S"|"Sample"|"06/07/2022 12:50:00"|"AQUEOUS-Surface Water"|"Direct Grab"|"PINELLAS COUNTY ENVIRONMENTAL MANAGEMENT"|"0.2"|"m"|""|""|""|"11156919"|"Chlorophyll a- corrected"|"7.2"|""|"ug/L"|"0.5"|"0.5"|""|""|"E54357"|""|""
"21FLPDEM"|"E4-A-22-03"|"27.913519988"|"-82.60244"|"1558G"|"E4A2231250S"|"Sample"|"06/07/2022 12:50:00"|"AQUEOUS-Surface Water"|"Direct Grab"|"PINELLAS COUNTY ENVIRONMENTAL MANAGEMENT"|"0.2"|"m"|""|""|""|"11156920"|"Chlorophyll a- uncorrected"|"7.6"|""|"ug/L"|"0.5"|"0.5"|""|""|"E54357"|""|""
"21FLPDEM"|"E1-D-22-03"|"27.991699988"|"-82.68157"|"1558I"|"E1D2231313S"|"Sample"|"05/04/2022 13:13:00"|"AQUEOUS-Surface Water"|"Direct Grab"|"PINELLAS COUNTY ENVIRONMENTAL MANAGEMENT"|"0.2"|"m"|""|""|""|"11156811"|"Chlorophyll a- corrected"|"2.9"|""|"ug/L"|"0.5"|"0.5"|""|""|"E54357"|""|""
"21FLPDEM"|"E1-D-22-03"|"27.991699988"|"-82.68157"|"1558I"|"E1D2231313S"|"Sample"|"05/04/2022 13:13:00"|"AQUEOUS-Surface Water"|"Direct Grab"|"PINELLAS COUNTY ENVIRONMENTAL MANAGEMENT"|"0.2"|"m"|""|""|""|"11156812"|"Chlorophyll a- uncorrected"|"3"|""|"ug/L"|"0.5"|"0.5"|""|""|"E54357"|""|""
"21FLPDEM"|"E5-B-22-03"|"27.870559988"|"-82.60448"|"1558G"|"E5B2231245S"|"Sample"|"05/16/2022 12:45:00"|"AQUEOUS-Surface Water"|"Direct Grab"|"PINELLAS COUNTY ENVIRONMENTAL MANAGEMENT"|"0.2"|"m"|""|""|""|"11156979"|"Chlorophyll a- corrected"|"3.5"|""|"ug/L"|"0.5"|"0.5"|""|""|"E54357"|""|""
"21FLPDEM"|"E5-B-22-03"|"27.870559988"|"-82.60448"|"1558G"|"E5B2231245S"|"Sample"|"05/16/2022 12:45:00"|"AQUEOUS-Surface Water"|"Direct Grab"|"PINELLAS COUNTY ENVIRONMENTAL MANAGEMENT"|"0.2"|"m"|""|""|""|"11156980"|"Chlorophyll a- uncorrected"|"3.7"|""|"ug/L"|"0.5"|"0.5"|""|""|"E54357"|""|""
"21FLPDEM"|"E4-B-22-03"|"27.899489988"|"-82.61497"|"1558G"|"E4B2231216S"|"Sample"|"06/07/2022 12:16:00"|"AQUEOUS-Surface Water"|"Direct Grab"|"PINELLAS COUNTY ENVIRONMENTAL MANAGEMENT"|"0.2"|"m"|""|""|""|"11156931"|"Chlorophyll a- corrected"|"4.6"|""|"ug/L"|"0.5"|"0.5"|""|""|"E54357"|""|""
"21FLPDEM"|"E4-B-22-03"|"27.899489988"|"-82.61497"|"1558G"|"E4B2231216S"|"Sample"|"06/07/2022 12:16:00"|"AQUEOUS-Surface Water"|"Direct Grab"|"PINELLAS COUNTY ENVIRONMENTAL MANAGEMENT"|"0.2"|"m"|""|""|""|"11156932"|"Chlorophyll a- uncorrected"|"4.9"|""|"ug/L"|"0.5"|"0.5"|""|""|"E54357"|""|""
"21FLPDEM"|"E2-A-22-03"|"27.962199988"|"-82.68574"|"1558H"|"E2A2231113S"|"Sample"|"05/04/2022 11:13:00"|"AQUEOUS-Surface Water"|"Direct Grab"|"PINELLAS COUNTY ENVIRONMENTAL MANAGEMENT"|"0.2"|"m"|""|""|""|"11156823"|"Chlorophyll a- corrected"|"3.3"|""|"ug/L"|"0.5"|"0.5"|""|""|"E54357"|""|""
